inverter_id,st,pv,mppt,north,east,lat,lon,elev_m,slope_deg,aspect_deg,cross_slope_deg,plane_rms_m,table_east,table_north,table_lat,table_lon
WB01-INV10,4,4,2,9890083.129,459459.847,-0.9944312,116.6356238,79.45,10.262,6.8,1.23,0.177,459459.847,9890083.129,-0.9944312,116.6356238
WB01-INV10,5,5,3,9890075.861,459459.847,-0.9944969,116.6356238,79.79,10.458,6.8,1.25,0.163,459459.847,9890075.861,-0.9944969,116.6356238
WB01-INV10,6,6,3,9890104.933,459475.447,-0.9942339,116.6357641,76.69,12.663,4.8,1.08,0.216,459475.447,9890104.933,-0.9942339,116.6357641
WB01-INV10,7,7,4,9890097.665,459475.447,-0.9942997,116.6357641,77.17,11.314,4.5,0.9,0.19,459475.447,9890097.665,-0.9942997,116.6357641
WB01-INV10,8,8,4,9890090.397,459475.447,-0.9943654,116.6357641,78.26,12.158,4.9,1.05,0.243,459475.447,9890090.397,-0.9943654,116.6357641
WB01-INV10,9,9,5,9890083.129,459475.447,-0.9944312,116.635764,79.24,12.309,2.7,0.59,0.16,459475.447,9890083.129,-0.9944312,116.635764
WB01-INV10,10,10,5,9890075.861,459475.447,-0.9944969,116.635764,79.49,11.218,3.7,0.73,0.15,459475.447,9890075.861,-0.9944969,116.635764
WB01-INV10,11,11,6,9890104.933,459491.047,-0.9942339,116.6359043,76.42,11.503,5.6,1.14,0.212,459491.047,9890104.933,-0.9942339,116.6359043
WB01-INV10,12,12,6,9890097.665,459491.047,-0.9942997,116.6359043,76.89,12.066,5.5,1.17,0.154,459491.047,9890097.665,-0.9942997,116.6359043
WB01-INV10,13,13,7,9890090.397,459491.047,-0.9943654,116.6359043,78.26,11.968,2.4,0.51,0.287,459491.047,9890090.397,-0.9943654,116.6359043
WB01-INV10,14,14,7,9890083.129,459491.047,-0.9944312,116.6359043,79.02,13.332,3.2,0.76,0.224,459491.047,9890083.129,-0.9944312,116.6359043
WB01-INV10,15,15,8,9890104.933,459506.647,-0.9942339,116.6360445,76.3,10.679,14.3,2.67,0.412,459506.647,9890104.933,-0.9942339,116.6360445
WB01-INV10,16,16,8,9890097.665,459506.647,-0.9942997,116.6360445,76.69,10.485,11.0,2.02,0.338,459506.647,9890097.665,-0.9942997,116.6360445
WB01-INV10,17,17,9,9890090.397,459506.647,-0.9943655,116.6360445,77.98,,,,0.55,459506.647,9890090.397,-0.9943655,116.6360445
WB01-INV10,18,18,9,9890083.129,459506.647,-0.9944312,116.6360445,78.69,14.309,8.3,2.11,0.363,459506.647,9890083.129,-0.9944312,116.6360445
WB01-INV11,1,1,1,9890068.593,459459.847,-0.9945627,116.6356238,80.46,12.693,4.4,0.99,0.193,459459.847,9890068.593,-0.9945627,116.6356238
WB01-INV11,2,2,1,9890061.325,459459.847,-0.9946284,116.6356238,80.93,12.228,3.0,0.65,0.193,459459.847,9890061.325,-0.9946284,116.6356238
WB01-INV11,3,3,2,9890054.057,459459.847,-0.9946942,116.6356238,81.08,12.361,3.3,0.72,0.186,459459.847,9890054.057,-0.9946942,116.6356238
WB01-INV11,4,4,2,9890046.789,459459.847,-0.9947599,116.6356238,81.62,13.356,1.9,0.45,0.162,459459.847,9890046.789,-0.9947599,116.6356238
WB01-INV11,5,5,3,9890068.593,459475.447,-0.9945627,116.635764,80.29,12.549,4.9,1.09,0.251,459475.447,9890068.593,-0.9945627,116.635764
WB01-INV11,6,6,3,9890061.325,459475.447,-0.9946284,116.635764,80.76,11.66,3.5,0.72,0.222,459475.447,9890061.325,-0.9946284,116.635764
WB01-INV11,7,7,4,9890054.057,459475.447,-0.9946942,116.635764,80.92,12.791,4.3,0.98,0.233,459475.447,9890054.057,-0.9946942,116.635764
WB01-INV11,8,8,4,9890046.789,459475.447,-0.99476,116.635764,81.41,13.43,4.2,1.0,0.215,459475.447,9890046.789,-0.99476,116.635764
WB01-INV11,9,9,5,9890075.861,459491.047,-0.9944969,116.6359043,79.37,11.511,1.8,0.37,0.124,459491.047,9890075.861,-0.9944969,116.6359043
WB01-INV11,10,10,5,9890068.593,459491.047,-0.9945627,116.6359042,80.17,12.154,1.6,0.34,0.2,459491.047,9890068.593,-0.9945627,116.6359042
WB01-INV11,11,11,6,9890061.325,459491.047,-0.9946285,116.6359042,80.55,15.316,4.2,1.15,0.278,459491.047,9890061.325,-0.9946285,116.6359042
WB01-INV11,12,12,6,9890054.057,459491.047,-0.9946942,116.6359042,80.78,12.752,2.3,0.52,0.258,459491.047,9890054.057,-0.9946942,116.6359042
WB01-INV11,13,13,7,9890046.789,459491.047,-0.99476,116.6359042,81.23,12.677,3.6,0.81,0.209,459491.047,9890046.789,-0.99476,116.6359042
WB01-INV11,14,14,7,9890075.861,459506.647,-0.994497,116.6360445,79.2,10.811,1.7,0.32,0.103,459506.647,9890075.861,-0.994497,116.6360445
WB01-INV11,15,15,8,9890068.593,459506.647,-0.9945627,116.6360445,79.91,10.663,4.3,0.81,0.132,459506.647,9890068.593,-0.9945627,116.6360445
WB01-INV11,16,16,8,9890061.325,459506.647,-0.9946285,116.6360445,80.2,12.285,7.1,1.54,0.248,459506.647,9890061.325,-0.9946285,116.6360445
WB01-INV11,17,17,9,9890054.057,459506.647,-0.9946942,116.6360444,80.85,13.448,3.9,0.93,0.272,459506.647,9890054.057,-0.9946942,116.6360444
WB01-INV11,18,18,9,9890046.789,459506.647,-0.99476,116.6360444,81.29,13.431,3.2,0.76,0.222,459506.647,9890046.789,-0.99476,116.6360444
WB01-INV12,1,1,1,9890074.168,459521.294,-0.9945123,116.6361761,79.33,11.268,8.2,1.63,0.268,459522.247,9890075.861,-0.994497,116.6361847
WB01-INV12,2,2,1,9890066.91,459521.342,-0.994578,116.6361765,79.98,11.433,2.4,0.49,0.103,459522.247,9890068.593,-0.9945627,116.6361847
WB01-INV12,3,3,2,9890059.606,459521.38,-0.994644,116.6361769,80.31,11.886,3.0,0.63,0.143,459522.247,9890061.325,-0.9946285,116.6361847
WB01-INV12,4,4,2,9890052.297,459521.438,-0.9947102,116.6361774,81.04,11.731,3.3,0.68,0.264,459522.247,9890054.057,-0.9946942,116.6361847
WB01-INV12,5,5,3,9890045.013,459521.398,-0.9947761,116.636177,81.5,12.83,2.2,0.5,0.178,459522.247,9890046.789,-0.99476,116.6361846
WB01-INV12,6,6,3,9890066.88,459536.981,-0.9945783,116.6363171,79.75,10.695,8.9,1.67,0.311,459537.847,9890068.593,-0.9945628,116.6363249
WB01-INV12,7,7,4,9890059.583,459537.071,-0.9946443,116.6363179,80.04,12.247,3.4,0.74,0.169,459537.847,9890061.325,-0.9946285,116.6363249
WB01-INV12,8,8,4,9890052.311,459537.1,-0.9947101,116.6363182,80.85,12.567,5.5,1.22,0.255,459537.847,9890054.057,-0.9946943,116.6363249
WB01-INV12,9,9,5,9890045.063,459537.069,-0.9947756,116.6363179,81.52,12.767,5.2,1.18,0.243,459537.847,9890046.789,-0.99476,116.6363249
WB01-INV12,10,10,5,9890059.583,459552.655,-0.9946443,116.636458,80.14,12.968,0.9,0.21,0.211,459553.447,9890061.325,-0.9946285,116.6364651
WB01-INV12,11,11,6,9890052.33,459552.655,-0.9947099,116.636458,80.47,12.049,1.4,0.3,0.176,459553.447,9890054.057,-0.9946943,116.6364651
WB01-INV12,12,12,6,9890045.091,459552.655,-0.9947754,116.636458,81.5,12.785,4.1,0.93,0.235,459553.447,9890046.789,-0.99476,116.6364651
WB01-INV12,13,13,7,9890059.593,459568.217,-0.9946442,116.6365978,80.14,13.274,358.6,-0.33,0.231,459569.047,9890061.325,-0.9946285,116.6366053
WB01-INV12,14,14,7,9890052.338,459568.17,-0.9947098,116.6365974,80.51,11.781,2.5,0.52,0.136,459569.047,9890054.057,-0.9946943,116.6366053
WB01-INV12,15,15,8,9890045.1,459568.224,-0.9947753,116.6365979,81.42,14.704,1.6,0.42,0.255,459569.047,9890046.789,-0.99476,116.6366053
WB01-INV12,16,16,8,9890059.578,459583.882,-0.9946444,116.6367386,80.15,12.154,1.5,0.32,0.168,459584.647,9890061.325,-0.9946286,116.6367455
WB01-INV12,17,17,9,9890052.332,459583.807,-0.9947099,116.636738,80.61,11.391,3.2,0.64,0.204,459584.647,9890054.057,-0.9946943,116.6367455
WB01-INV12,18,18,9,9890045.076,459583.804,-0.9947756,116.6367379,81.43,12.545,2.0,0.44,0.208,459584.647,9890046.789,-0.9947601,116.6367455
WB01-INV13,1,1,1,9890059.579,459599.368,-0.9946444,116.6368778,80.17,12.173,2.2,0.47,0.153,459600.247,9890061.325,-0.9946286,116.6368857
WB01-INV13,2,2,1,9890052.305,459599.398,-0.9947102,116.6368781,80.69,12.274,1.5,0.33,0.149,459600.247,9890054.057,-0.9946943,116.6368857
WB01-INV13,3,3,2,9890045.077,459599.366,-0.9947756,116.6368778,81.37,11.853,2.3,0.48,0.148,459600.247,9890046.789,-0.9947601,116.6368857
WB01-INV13,4,4,2,9890059.604,459615.017,-0.9946442,116.6370185,80.23,14.135,359.2,-0.2,0.181,459615.847,9890061.325,-0.9946286,116.6370259
WB01-INV13,5,5,3,9890052.342,459614.948,-0.9947099,116.6370178,80.87,11.122,1.2,0.24,0.164,459615.847,9890054.057,-0.9946943,116.6370259
WB01-INV13,6,6,3,9890045.098,459614.979,-0.9947754,116.6370181,81.47,12.848,0.7,0.16,0.18,459615.847,9890046.789,-0.9947601,116.6370259
WB01-INV13,7,7,4,9890066.819,459630.639,-0.9945789,116.6371589,79.5,10.552,0.7,0.13,0.115,459631.447,9890068.593,-0.9945628,116.6371661
WB01-INV13,8,8,4,9890059.603,459630.658,-0.9946442,116.637159,80.29,11.387,1.2,0.24,0.132,459631.447,9890061.325,-0.9946286,116.6371661
WB01-INV13,9,9,5,9890052.339,459630.661,-0.9947099,116.6371591,80.99,10.583,0.9,0.17,0.086,459631.447,9890054.057,-0.9946944,116.6371661
WB01-INV13,10,10,5,9890045.101,459630.647,-0.9947754,116.6371589,81.56,13.058,0.1,0.02,0.169,459631.447,9890046.789,-0.9947601,116.6371661
WB01-INV13,11,11,6,9890066.838,459646.165,-0.9945787,116.6372984,79.59,11.77,2.6,0.54,0.21,459647.146,9890068.593,-0.9945629,116.6373072
WB01-INV13,12,12,6,9890059.608,459646.196,-0.9946442,116.6372987,80.32,12.402,2.4,0.53,0.168,459647.146,9890061.325,-0.9946286,116.6373072
WB01-INV13,13,13,7,9890052.333,459646.18,-0.99471,116.6372986,80.96,11.989,5.0,1.06,0.174,459647.146,9890054.057,-0.9946944,116.6373072
WB01-INV13,14,14,7,9890045.063,459646.23,-0.9947757,116.637299,81.56,12.768,3.3,0.75,0.188,459647.146,9890046.789,-0.9947601,116.6373072
WB01-INV13,15,15,8,9890059.629,459661.706,-0.994644,116.6374381,79.9,4.406,182.0,-0.15,0.456,,,,
WB01-INV13,16,16,8,9890052.328,459661.752,-0.99471,116.6374385,80.59,2.524,352.5,-0.33,0.367,,,,
WB01-INV13,17,17,9,9890045.018,459661.759,-0.9947762,116.6374386,81.15,1.418,358.2,-0.04,0.206,,,,
WB01-INV13,18,18,9,9890044.972,459677.33,-0.9947766,116.6375785,80.92,1.397,11.1,0.27,0.176,,,,
WB01-INV14,1,1,1,9890030.164,459444.247,-0.9949103,116.6354836,84.1,11.634,3.7,0.76,0.137,459444.247,9890030.164,-0.9949103,116.6354836
WB01-INV14,2,2,1,9890022.896,459444.247,-0.9949761,116.6354836,84.43,10.419,6.4,1.17,0.178,459444.247,9890022.896,-0.9949761,116.6354836
WB01-INV14,3,3,2,9890015.628,459444.247,-0.9950418,116.6354836,84.62,11.178,4.4,0.87,0.171,459444.247,9890015.628,-0.9950418,116.6354836
WB01-INV14,4,4,2,9890030.164,459459.847,-0.9949103,116.6356238,84.38,11.916,6.3,1.33,0.308,459459.847,9890030.164,-0.9949103,116.6356238
WB01-INV14,5,5,3,9890022.896,459459.847,-0.9949761,116.6356238,84.46,11.236,0.8,0.16,0.083,459459.847,9890022.896,-0.9949761,116.6356238
WB01-INV14,6,6,3,9890015.628,459459.847,-0.9950419,116.6356238,84.64,11.19,2.3,0.45,0.105,459459.847,9890015.628,-0.9950419,116.6356238
WB01-INV14,7,7,4,9890030.164,459475.447,-0.9949104,116.635764,84.03,10.941,0.9,0.17,0.153,459475.447,9890030.164,-0.9949104,116.635764
WB01-INV14,8,8,4,9890022.896,459475.447,-0.9949761,116.635764,84.48,10.813,1.3,0.25,0.126,459475.447,9890022.896,-0.9949761,116.635764
WB01-INV14,9,9,5,9890015.628,459475.447,-0.9950419,116.635764,84.64,11.616,2.7,0.55,0.187,459475.447,9890015.628,-0.9950419,116.635764
WB01-INV14,10,10,5,9890030.164,459491.047,-0.9949104,116.6359042,83.66,12.075,1.9,0.41,0.152,459491.047,9890030.164,-0.9949104,116.6359042
WB01-INV14,11,11,6,9890022.896,459491.047,-0.9949761,116.6359042,84.25,10.935,1.6,0.31,0.081,459491.047,9890022.896,-0.9949761,116.6359042
WB01-INV14,12,12,6,9890015.628,459491.047,-0.9950419,116.6359042,84.63,12.231,1.4,0.3,0.152,459491.047,9890015.628,-0.9950419,116.6359042
WB01-INV14,13,13,7,9890030.164,459506.647,-0.9949104,116.6360444,83.64,10.87,3.3,0.63,0.105,459506.647,9890030.164,-0.9949104,116.6360444
WB01-INV14,14,14,7,9890022.896,459506.647,-0.9949761,116.6360444,84.25,12.41,4.8,1.05,0.206,459506.647,9890022.896,-0.9949761,116.6360444
WB01-INV14,15,15,8,9890015.628,459506.647,-0.9950419,116.6360444,84.92,12.014,3.0,0.64,0.201,459506.647,9890015.628,-0.9950419,116.6360444
WB01-INV14,16,16,8,9890030.164,459522.247,-0.9949104,116.6361846,83.24,11.061,7.3,1.42,0.254,459522.247,9890030.164,-0.9949104,116.6361846
WB01-INV14,17,17,9,9890022.896,459522.247,-0.9949762,116.6361846,83.85,11.661,6.2,1.28,0.268,459522.247,9890022.896,-0.9949762,116.6361846
WB01-INV14,18,18,9,9890015.628,459522.247,-0.9950419,116.6361846,84.67,11.66,8.4,1.73,0.328,459522.247,9890015.628,-0.9950419,116.6361846
WB01-INV15,1,1,1,9890008.36,459444.247,-0.9951076,116.6354836,85.46,12.73,6.8,1.53,0.238,459444.247,9890008.36,-0.9951076,116.6354836
WB01-INV15,2,2,1,9890001.092,459444.247,-0.9951734,116.6354835,86.0,10.762,5.0,0.95,0.195,459444.247,9890001.092,-0.9951734,116.6354835
WB01-INV15,3,3,2,9889993.824,459444.247,-0.9952391,116.6354835,86.95,13.308,2.7,0.64,0.188,459444.247,9889993.824,-0.9952391,116.6354835
WB01-INV15,4,4,2,9890008.36,459459.847,-0.9951076,116.6356238,85.4,13.41,3.0,0.71,0.218,459459.847,9890008.36,-0.9951076,116.6356238
WB01-INV15,5,5,3,9890001.092,459459.847,-0.9951734,116.6356238,86.01,11.557,4.0,0.82,0.148,459459.847,9890001.092,-0.9951734,116.6356238
WB01-INV15,6,6,3,9889993.824,459459.847,-0.9952391,116.6356237,86.94,11.784,1.5,0.31,0.139,459459.847,9889993.824,-0.9952391,116.6356237
WB01-INV15,7,7,4,9890008.36,459475.447,-0.9951076,116.635764,85.46,12.086,1.4,0.3,0.179,459475.447,9890008.36,-0.9951076,116.635764
WB01-INV15,8,8,4,9890001.092,459475.447,-0.9951734,116.635764,85.99,11.913,1.8,0.38,0.14,459475.447,9890001.092,-0.9951734,116.635764
WB01-INV15,9,9,5,9889993.824,459475.447,-0.9952391,116.635764,86.97,12.035,2.0,0.43,0.166,459475.447,9889993.824,-0.9952391,116.635764
WB01-INV15,10,10,5,9890008.36,459491.047,-0.9951076,116.6359042,85.67,11.1,3.5,0.69,0.251,459491.047,9890008.36,-0.9951076,116.6359042
WB01-INV15,11,11,6,9890001.092,459491.047,-0.9951734,116.6359042,86.3,11.215,4.1,0.81,0.202,459491.047,9890001.092,-0.9951734,116.6359042
WB01-INV15,12,12,6,9889993.824,459491.047,-0.9952392,116.6359042,87.06,12.085,5.1,1.09,0.233,459491.047,9889993.824,-0.9952392,116.6359042
WB01-INV15,13,13,7,9890008.36,459506.647,-0.9951077,116.6360444,85.68,12.012,2.0,0.43,0.171,459506.647,9890008.36,-0.9951077,116.6360444
WB01-INV15,14,14,7,9890001.092,459506.647,-0.9951734,116.6360444,86.36,12.89,2.8,0.64,0.151,459506.647,9890001.092,-0.9951734,116.6360444
WB01-INV15,15,15,8,9889993.824,459506.647,-0.9952392,116.6360444,87.08,13.272,5.0,1.18,0.294,459506.647,9889993.824,-0.9952392,116.6360444
WB01-INV15,16,16,8,9890008.36,459522.247,-0.9951077,116.6361846,85.35,11.134,8.6,1.69,0.331,459522.247,9890008.36,-0.9951077,116.6361846
WB01-INV15,17,17,9,9890001.092,459522.247,-0.9951734,116.6361846,86.18,11.234,7.0,1.39,0.326,459522.247,9890001.092,-0.9951734,116.6361846
WB01-INV15,18,18,9,9889993.824,459522.247,-0.9952392,116.6361846,86.76,11.125,8.5,1.66,0.31,459522.247,9889993.824,-0.9952392,116.6361846
WB01-INV16,1,1,1,9889986.435,459444.247,-0.995306,116.6354835,88.0,12.129,2.8,0.6,0.222,459444.247,9889986.435,-0.995306,116.6354835
WB01-INV16,2,2,1,9889979.167,459444.247,-0.9953717,116.6354835,88.82,11.645,6.2,1.28,0.25,459444.247,9889979.167,-0.9953717,116.6354835
WB01-INV16,3,3,2,9889971.899,459444.247,-0.9954375,116.6354835,89.4,12.128,5.4,1.16,0.263,459444.247,9889971.899,-0.9954375,116.6354835
WB01-INV16,4,4,2,9889986.435,459459.847,-0.995306,116.6356237,87.96,10.579,1.0,0.19,0.124,459459.847,9889986.435,-0.995306,116.6356237
WB01-INV16,5,5,3,9889979.167,459459.847,-0.9953717,116.6356237,88.79,11.546,1.1,0.22,0.213,459459.847,9889979.167,-0.9953717,116.6356237
WB01-INV16,6,6,3,9889971.899,459459.847,-0.9954375,116.6356237,89.32,12.386,0.3,0.07,0.157,459459.847,9889971.899,-0.9954375,116.6356237
WB01-INV16,7,7,4,9889986.435,459475.447,-0.995306,116.635764,87.79,9.646,359.8,-0.03,0.051,459475.447,9889986.435,-0.995306,116.635764
WB01-INV16,8,8,4,9889979.167,459475.447,-0.9953717,116.6357639,88.66,11.999,2.0,0.42,0.132,459475.447,9889979.167,-0.9953717,116.6357639
WB01-INV16,9,9,5,9889971.899,459475.447,-0.9954375,116.6357639,89.39,11.484,0.3,0.06,0.115,459475.447,9889971.899,-0.9954375,116.6357639
WB01-INV16,10,10,5,9889986.435,459491.047,-0.995306,116.6359042,87.87,10.537,1.1,0.2,0.067,459491.047,9889986.435,-0.995306,116.6359042
WB01-INV16,11,11,6,9889979.167,459491.047,-0.9953718,116.6359042,88.81,11.65,359.1,-0.19,0.122,459491.047,9889979.167,-0.9953718,116.6359042
WB01-INV16,12,12,6,9889971.899,459491.047,-0.9954375,116.6359042,89.64,11.789,3.8,0.79,0.162,459491.047,9889971.899,-0.9954375,116.6359042
WB01-INV16,13,13,7,9889986.435,459506.647,-0.995306,116.6360444,87.85,10.911,3.6,0.69,0.189,459506.647,9889986.435,-0.995306,116.6360444
WB01-INV16,14,14,7,9889979.167,459506.647,-0.9953718,116.6360444,88.75,11.464,4.9,0.99,0.192,459506.647,9889979.167,-0.9953718,116.6360444
WB01-INV16,15,15,8,9889971.899,459506.647,-0.9954375,116.6360444,89.27,12.086,3.1,0.66,0.161,459506.647,9889971.899,-0.9954375,116.6360444
WB01-INV16,16,16,8,9889986.435,459522.247,-0.995306,116.6361846,87.51,11.87,4.9,1.03,0.224,459522.247,9889986.435,-0.995306,116.6361846
WB01-INV16,17,17,9,9889979.167,459522.247,-0.9953718,116.6361846,88.31,11.238,6.9,1.37,0.259,459522.247,9889979.167,-0.9953718,116.6361846
WB01-INV16,18,18,9,9889971.899,459522.247,-0.9954375,116.6361846,88.89,11.988,7.7,1.63,0.256,459522.247,9889971.899,-0.9954375,116.6361846
WB01-INV17,1,1,1,9889964.51,459444.247,-0.9955043,116.6354835,90.13,10.217,3.5,0.63,0.198,459444.247,9889964.51,-0.9955043,116.6354835
WB01-INV17,2,2,1,9889957.242,459444.247,-0.9955701,116.6354835,90.84,10.346,4.1,0.75,0.207,459444.247,9889957.242,-0.9955701,116.6354835
WB01-INV17,3,3,2,9889949.974,459444.247,-0.9956358,116.6354835,91.44,10.809,1.0,0.19,0.19,459444.247,9889949.974,-0.9956358,116.6354835
WB01-INV17,4,4,2,9889964.51,459459.847,-0.9955043,116.6356237,90.13,10.88,1.4,0.27,0.105,459459.847,9889964.51,-0.9955043,116.6356237
WB01-INV17,5,5,3,9889957.242,459459.847,-0.9955701,116.6356237,90.83,11.297,4.0,0.8,0.177,459459.847,9889957.242,-0.9955701,116.6356237
WB01-INV17,6,6,3,9889949.974,459459.847,-0.9956358,116.6356237,91.44,10.575,4.7,0.88,0.209,459459.847,9889949.974,-0.9956358,116.6356237
WB01-INV17,7,7,4,9889964.51,459475.447,-0.9955043,116.6357639,90.12,10.485,359.5,-0.09,0.054,459475.447,9889964.51,-0.9955043,116.6357639
WB01-INV17,8,8,4,9889957.242,459475.447,-0.9955701,116.6357639,90.83,11.129,0.6,0.12,0.1,459475.447,9889957.242,-0.9955701,116.6357639
WB01-INV17,9,9,5,9889949.974,459475.447,-0.9956358,116.6357639,91.41,11.634,2.6,0.54,0.214,459475.447,9889949.974,-0.9956358,116.6357639
WB01-INV17,10,10,5,9889964.51,459491.047,-0.9955044,116.6359041,90.27,10.764,2.1,0.4,0.096,459491.047,9889964.51,-0.9955044,116.6359041
WB01-INV17,11,11,6,9889957.242,459491.047,-0.9955701,116.6359041,90.74,11.621,3.8,0.78,0.167,459491.047,9889957.242,-0.9955701,116.6359041
WB01-INV17,12,12,6,9889949.974,459491.047,-0.9956359,116.6359041,91.28,9.822,3.3,0.57,0.19,459491.047,9889949.974,-0.9956359,116.6359041
WB01-INV17,13,13,7,9889964.51,459506.647,-0.9955044,116.6360444,89.93,11.542,3.6,0.73,0.157,459506.647,9889964.51,-0.9955044,116.6360444
WB01-INV17,14,14,7,9889957.242,459506.647,-0.9955701,116.6360443,90.59,11.499,3.1,0.63,0.157,459506.647,9889957.242,-0.9955701,116.6360443
WB01-INV17,15,15,8,9889949.974,459506.647,-0.9956359,116.6360443,91.01,11.062,3.0,0.59,0.131,459506.647,9889949.974,-0.9956359,116.6360443
WB01-INV17,16,16,8,9889964.51,459522.247,-0.9955044,116.6361846,89.7,10.976,8.0,1.55,0.246,459522.247,9889964.51,-0.9955044,116.6361846
WB01-INV17,17,17,9,9889957.242,459522.247,-0.9955701,116.6361846,90.16,10.573,3.6,0.67,0.194,459522.247,9889957.242,-0.9955701,116.6361846
WB01-INV17,18,18,9,9889949.974,459522.247,-0.9956359,116.6361846,90.88,10.82,2.0,0.38,0.126,459522.247,9889949.974,-0.9956359,116.6361846
WB01-INV18,1,1,1,9889941.352,459443.509,-0.9957138,116.6354769,92.35,10.42,3.5,0.64,0.218,459444.247,9889942.706,-0.9957016,116.6354835
WB01-INV18,2,2,1,9889933.986,459443.419,-0.9957805,116.635476,92.98,9.507,4.1,0.69,0.189,459444.247,9889935.438,-0.9957673,116.6354835
WB01-INV18,3,3,2,9889941.342,459459.168,-0.9957139,116.6356176,92.39,11.451,4.0,0.81,0.238,459459.847,9889942.706,-0.9957016,116.6356237
WB01-INV18,4,4,2,9889934.003,459459.13,-0.9957803,116.6356172,92.92,10.053,7.0,1.24,0.21,459459.847,9889935.438,-0.9957673,116.6356237
WB01-INV18,5,5,3,9889941.295,459474.769,-0.9957144,116.6357578,92.21,11.589,4.8,0.98,0.212,459475.447,9889942.706,-0.9957016,116.6357639
WB01-INV18,6,6,3,9889934.005,459474.75,-0.9957803,116.6357576,92.67,10.079,1.1,0.2,0.139,459475.447,9889935.438,-0.9957674,116.6357639
WB01-INV18,7,7,4,9889941.296,459490.242,-0.9957144,116.6358969,92.16,12.036,4.2,0.89,0.195,459491.047,9889942.706,-0.9957016,116.6359041
WB01-INV18,8,8,4,9889934.007,459490.22,-0.9957803,116.6358967,92.63,10.562,4.8,0.89,0.168,459491.047,9889935.438,-0.9957674,116.6359041
WB01-INV18,9,9,5,9889941.279,459505.816,-0.9957145,116.6360369,91.9,11.045,2.7,0.53,0.127,459506.647,9889942.706,-0.9957016,116.6360443
WB01-INV18,10,10,5,9889934.052,459505.81,-0.9957799,116.6360368,92.42,10.513,1.4,0.26,0.113,459506.647,9889935.438,-0.9957674,116.6360443
WB01-INV18,11,11,6,9889926.785,459505.802,-0.9958457,116.6360367,92.89,10.735,3.6,0.68,0.095,459506.647,9889928.17,-0.9958331,116.6360443
WB01-INV18,12,12,6,9889941.264,459521.405,-0.9957147,116.636177,91.6,10.97,2.5,0.48,0.145,459522.247,9889942.706,-0.9957017,116.6361845
WB01-INV18,13,13,7,9889934.021,459521.392,-0.9957802,116.6361768,92.17,10.269,4.6,0.83,0.134,459522.247,9889935.438,-0.9957674,116.6361845
WB01-INV18,14,14,7,9889926.754,459521.451,-0.995846,116.6361774,92.68,10.258,2.2,0.4,0.12,459522.247,9889928.17,-0.9958332,116.6361845
WB01-INV18,15,15,8,9889948.603,459537.044,-0.9956483,116.6363175,90.87,0.731,291.8,-0.68,0.34,,,,
WB01-INV18,16,16,8,9889941.241,459537.1,-0.9957149,116.636318,91.3,11.619,5.0,1.03,0.166,459537.847,9889942.706,-0.9957017,116.6363248
WB01-INV18,17,17,9,9889933.944,459537.11,-0.9957809,116.6363181,91.86,11.037,5.3,1.03,0.184,459537.847,9889935.438,-0.9957674,116.6363247
WB01-INV18,18,18,9,9889926.676,459537.125,-0.9958467,116.6363182,92.38,9.851,6.3,1.09,0.166,459537.847,9889928.17,-0.9958332,116.6363247
WB01-INV19,1,1,1,9889926.776,459443.468,-0.9958457,116.6354765,93.53,10.44,1.6,0.29,0.205,459444.247,9889928.17,-0.9958331,116.6354835
WB01-INV19,2,2,1,9889919.437,459443.492,-0.9959121,116.6354767,94.21,10.993,4.8,0.93,0.22,459444.247,9889920.781,-0.9958999,116.6354835
WB01-INV19,3,3,2,9889912.105,459443.487,-0.9959784,116.6354766,94.98,10.879,2.1,0.4,0.127,459444.247,9889913.513,-0.9959657,116.6354835
WB01-INV19,4,4,2,9889926.76,459459.132,-0.9958459,116.6356173,93.5,11.142,5.0,0.98,0.221,459459.847,9889928.17,-0.9958331,116.6356237
WB01-INV19,5,5,3,9889919.437,459459.164,-0.9959121,116.6356175,94.22,10.178,9.5,1.7,0.267,459459.847,9889920.781,-0.9958999,116.6356237
WB01-INV19,6,6,3,9889912.139,459459.097,-0.9959781,116.6356169,94.77,11.479,7.1,1.44,0.166,459459.847,9889913.513,-0.9959657,116.6356237
